order_id,customer_id,order_date,items,shipping_address,total_amount
ORD0000392,CUST000031,2023-03-04,"[{""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""9550 Main St"", ""city"": ""San Francisco"", ""zip"": ""77959""}",1318.46
ORD0000393,CUST000033,2023-04-07,"[{""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""7338 Main St"", ""city"": ""Chicago"", ""zip"": ""56209""}",2442.91
ORD0000394,CUST000049,2023-01-17,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""1256 Main St"", ""city"": ""New York"", ""zip"": ""14318""}",2184.95
ORD0000395,CUST000037,2023-06-28,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}]","{""street"": ""3808 Main St"", ""city"": ""Seattle"", ""zip"": ""60847""}",881.27
ORD0000396,CUST000011,2023-11-01,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""813 Main St"", ""city"": ""Austin"", ""zip"": ""70532""}",748.94
ORD0000397,CUST000005,2023-07-28,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""4864 Main St"", ""city"": ""Austin"", ""zip"": ""33253""}",10.64
ORD0000398,CUST000010,2023-12-06,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""7677 Main St"", ""city"": ""San Francisco"", ""zip"": ""52960""}",2295.57
ORD0000399,CUST000025,2023-02-01,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""9046 Main St"", ""city"": ""Austin"", ""zip"": ""60097""}",1182.57
ORD0000400,CUST000052,2023-11-14,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""6853 Main St"", ""city"": ""San Francisco"", ""zip"": ""13352""}",2869.66
ORD0000401,CUST000077,2023-09-06,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""8725 Main St"", ""city"": ""New York"", ""zip"": ""90495""}",539.97
ORD0000402,CUST000058,2023-05-02,"[{""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""1735 Main St"", ""city"": ""New York"", ""zip"": ""42921""}",1025.09
ORD0000403,CUST000092,2023-12-03,"[{""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""3075 Main St"", ""city"": ""Austin"", ""zip"": ""30353""}",2071.3
ORD0000404,CUST000073,2023-05-06,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""2180 Main St"", ""city"": ""Chicago"", ""zip"": ""86031""}",1617.68
ORD0000405,CUST000065,2023-08-19,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""9102 Main St"", ""city"": ""San Francisco"", ""zip"": ""38123""}",788.83
ORD0000406,CUST000033,2023-09-07,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""7338 Main St"", ""city"": ""Chicago"", ""zip"": ""56209""}",3144.85
ORD0000407,CUST000049,2023-02-07,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""1256 Main St"", ""city"": ""New York"", ""zip"": ""14318""}",514.82
ORD0000408,CUST000095,2023-09-17,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""9454 Main St"", ""city"": ""San Francisco"", ""zip"": ""75615""}",838.29
ORD0000409,CUST000012,2023-07-12,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}]","{""street"": ""9355 Main St"", ""city"": ""Seattle"", ""zip"": ""25813""}",438.97
ORD0000410,CUST000052,2023-05-12,"[{""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""6853 Main St"", ""city"": ""San Francisco"", ""zip"": ""13352""}",10.64
ORD0000411,CUST000055,2023-06-17,"[{""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]","{""street"": ""1566 Main St"", ""city"": ""San Francisco"", ""zip"": ""15564""}",192.16
ORD0000412,CUST000100,2023-07-10,"[{""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""3238 Main St"", ""city"": ""New York"", ""zip"": ""56967""}",2255.4
ORD0000413,CUST000021,2023-11-01,"[{""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""189 Main St"", ""city"": ""Seattle"", ""zip"": ""30664""}",3224.49
ORD0000414,CUST000016,2023-01-26,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]","{""street"": ""2764 Main St"", ""city"": ""Chicago"", ""zip"": ""16590""}",121.35
ORD0000415,CUST000017,2023-08-09,"[{""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""1329 Main St"", ""city"": ""New York"", ""zip"": ""10614""}",1176.02
ORD0000416,CUST000076,2023-02-24,"[{""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""6671 Main St"", ""city"": ""San Francisco"", ""zip"": ""35867""}",75.07
ORD0000417,CUST000001,2023-06-18,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}]","{""street"": ""2796 Main St"", ""city"": ""Chicago"", ""zip"": ""25933""}",118.22
ORD0000418,CUST000072,2023-10-27,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""6631 Main St"", ""city"": ""Seattle"", ""zip"": ""73465""}",80.9
ORD0000419,CUST000026,2023-08-07,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""3247 Main St"", ""city"": ""San Francisco"", ""zip"": ""20169""}",370.91
ORD0000420,CUST000011,2023-07-04,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""813 Main St"", ""city"": ""Austin"", ""zip"": ""70532""}",2594.84
ORD0000421,CUST000085,2023-04-01,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""3943 Main St"", ""city"": ""San Francisco"", ""zip"": ""47677""}",562.71
ORD0000422,CUST000051,2023-08-04,"[{""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}]","{""street"": ""5722 Main St"", ""city"": ""New York"", ""zip"": ""44385""}",1186.18
ORD0000423,CUST000095,2023-10-03,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}]","{""street"": ""9454 Main St"", ""city"": ""San Francisco"", ""zip"": ""75615""}",1239.73
ORD0000424,CUST000093,2023-01-10,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""9664 Main St"", ""city"": ""Chicago"", ""zip"": ""85761""}",1320.3
ORD0000425,CUST000002,2023-12-11,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""5409 Main St"", ""city"": ""San Francisco"", ""zip"": ""27728""}",528.6
ORD0000426,CUST000098,2023-01-12,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""6458 Main St"", ""city"": ""Austin"", ""zip"": ""77473""}",5.32
ORD0000427,CUST000085,2023-03-22,"[{""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": ""NaN""}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""3943 Main St"", ""city"": ""San Francisco"", ""zip"": ""47677""}",nan
ORD0000428,CUST000006,2023-05-14,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",1325.44
ORD0000429,CUST000023,2023-05-23,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""5801 Main St"", ""city"": ""New York"", ""zip"": ""32446""}",950.84
ORD0000430,CUST000087,2023-01-06,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""6819 Main St"", ""city"": ""Austin"", ""zip"": ""80044""}",135.9
ORD0000431,CUST000050,2023-02-27,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""337 Main St"", ""city"": ""New York"", ""zip"": ""61402""}",873.82
ORD0000432,CUST000026,2023-07-21,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""3247 Main St"", ""city"": ""San Francisco"", ""zip"": ""20169""}",340.01
ORD0000433,CUST000013,2023-01-18,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}]","{""street"": ""5511 Main St"", ""city"": ""Seattle"", ""zip"": ""60914""}",1723.11
ORD0000434,CUST000044,2023-12-22,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]",,2140.84
ORD0000435,CUST000064,2023-02-11,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""1010 Main St"", ""city"": ""Chicago"", ""zip"": ""41246""}",1143.54
ORD0000436,CUST000050,2023-06-23,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""337 Main St"", ""city"": ""New York"", ""zip"": ""61402""}",1458.6
ORD0000437,CUST000071,2023-04-13,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""826 Main St"", ""city"": ""Seattle"", ""zip"": ""24367""}",2450.86
ORD0000438,CUST000075,2023-07-03,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]","{""street"": ""1783 Main St"", ""city"": ""New York"", ""zip"": ""97241""}",529.05
ORD0000439,CUST000086,2023-07-01,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""6176 Main St"", ""city"": ""Austin"", ""zip"": ""54634""}",1230.81
ORD0000440,CUST000061,2023-01-22,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""7165 Main St"", ""city"": ""New York"", ""zip"": ""81971""}",863.17
ORD0000441,CUST000033,2023-10-04,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}]","{""street"": ""7338 Main St"", ""city"": ""Chicago"", ""zip"": ""56209""}",1937.18
ORD0000442,CUST000041,2023-12-20,"[{""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""4560 Main St"", ""city"": ""Seattle"", ""zip"": ""74614""}",2449.31
ORD0000443,CUST000099,2023-01-26,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}]","{""street"": ""7633 Main St"", ""city"": ""Austin"", ""zip"": ""27973""}",1446.62
ORD0000444,CUST000021,2023-07-31,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]","{""street"": ""189 Main St"", ""city"": ""Seattle"", ""zip"": ""30664""}",271.8
ORD0000445,CUST000079,2023-11-30,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]",,1146.61
ORD0000446,CUST000050,2023-08-23,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}]","{""street"": ""337 Main St"", ""city"": ""New York"", ""zip"": ""61402""}",1900.44
ORD0000447,CUST000093,2023-12-01,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]",,694.48
ORD0000448,CUST000011,2023-01-30,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""813 Main St"", ""city"": ""Austin"", ""zip"": ""70532""}",765.42
ORD0000449,CUST000004,2023-02-22,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""3303 Main St"", ""city"": ""San Francisco"", ""zip"": ""24824""}",177.33
ORD0000450,CUST000097,2023-08-23,"[{""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}]","{""street"": ""115 Main St"", ""city"": ""New York"", ""zip"": ""54667""}",856.66
ORD0000451,CUST000100,2023-04-22,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""3238 Main St"", ""city"": ""New York"", ""zip"": ""56967""}",1766.62
ORD0000452,CUST000035,2023-11-04,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""3299 Main St"", ""city"": ""New York"", ""zip"": ""92335""}",892.37
ORD0000453,CUST000024,2023-07-24,"[{""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""1104 Main St"", ""city"": ""Chicago"", ""zip"": ""86989""}",3429.48
ORD0000454,CUST000033,2023-08-18,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""7338 Main St"", ""city"": ""Chicago"", ""zip"": ""56209""}",411.51
ORD0000455,CUST000051,2023-03-21,"[{""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""5722 Main St"", ""city"": ""New York"", ""zip"": ""44385""}",2486.31
ORD0000456,CUST000015,2023-12-19,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""8376 Main St"", ""city"": ""New York"", ""zip"": ""35559""}",261.03
ORD0000457,CUST000034,2023-03-16,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}]","{""street"": ""7764 Main St"", ""city"": ""San Francisco"", ""zip"": ""97816""}",69.84
ORD0000458,CUST000045,2023-04-03,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}]","{""street"": ""9504 Main St"", ""city"": ""Chicago"", ""zip"": ""30491""}",370.91
ORD0000459,CUST000096,2023-05-26,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]","{""street"": ""6813 Main St"", ""city"": ""San Francisco"", ""zip"": ""34203""}",121.35
ORD0000460,CUST000013,2023-09-23,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}]","{""street"": ""5511 Main St"", ""city"": ""Seattle"", ""zip"": ""60914""}",1771.29
ORD0000461,CUST000027,2023-04-08,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""6503 Main St"", ""city"": ""Seattle"", ""zip"": ""60739""}",2115.08
ORD0000462,CUST000100,2023-04-13,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}]","{""street"": ""3238 Main St"", ""city"": ""New York"", ""zip"": ""56967""}",352.4
ORD0000463,CUST000085,2023-05-04,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""3943 Main St"", ""city"": ""San Francisco"", ""zip"": ""47677""}",1065.64
ORD0000464,CUST000082,2023-01-06,"[{""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""8103 Main St"", ""city"": ""Austin"", ""zip"": ""82605""}",1599.37
ORD0000465,CUST000087,2023-12-03,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""6819 Main St"", ""city"": ""Austin"", ""zip"": ""80044""}",1292.86
ORD0000466,CUST000019,2023-09-10,"[{""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""4571 Main St"", ""city"": ""Austin"", ""zip"": ""19218""}",1588.6
ORD0000467,CUST000001,2023-10-03,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}]","{""street"": ""2796 Main St"", ""city"": ""Chicago"", ""zip"": ""25933""}",940.56
